drug_name,trust_score,total_reviews,positive_reviews,side_effects,age_completion,gender_completion
avapro,0.25,2,0,1,0.0,0.0
atropine / difenoxin,0.25,1,0,0,0.0,0.0
maxifed dm,0.25,1,0,0,0.0,0.0
clozaril,0.25,1,0,0,0.0,0.0
natesto,0.25,1,0,0,1.0,1.0
novantrone,0.25,1,0,0,0.0,0.0
fluocinolone,0.25,2,0,1,0.0,0.0
aggrenox,0.25,1,0,0,0.0,0.0
pataday,0.25,1,0,0,0.0,0.0
adenosine,0.25,2,0,0,0.0,0.0
trinessa lo,0.25,2,0,1,0.5,0.0
niravam,0.25,4,1,3,0.0,0.25
gavilyte-c,0.25,1,0,0,0.0,0.0
gadoxetate disodium,0.25,1,0,0,0.0,0.0
budeprion sr,0.25,1,0,0,0.0,0.0
botox cosmetic,0.25,2,0,1,0.0,0.0
flurazepam,0.25,8,0,4,0.125,0.0
chlorpheniramine / dextromethorphan / pseudoephedrine,0.25,1,0,0,0.0,0.0
mycophenolic acid,0.25,1,0,0,0.0,0.0
myobloc,0.25,1,0,0,0.0,0.0
droperidol,0.25,1,0,0,0.0,0.0
tranxene,0.25,4,0,1,0.0,0.0
rifampin,0.25,2,0,1,0.0,0.0
risperdal m-tab,0.25,1,0,0,0.0,0.0
thioridazine,0.25,1,0,0,0.0,0.0
mibelas 24 fe,0.25,4,0,2,0.0,0.25
micardis,0.25,6,0,3,0.16666666666666666,0.3333333333333333
humalog,0.25,1,0,0,0.0,0.0
methyldopa,0.25,1,0,0,1.0,1.0
basaglar,0.25,1,0,0,0.0,0.0
miconazole / zinc oxide,0.25,2,0,1,0.0,0.0
methimazole,0.25,3,0,1,0.0,0.3333333333333333
red yeast rice,0.25,1,0,0,0.0,0.0
regadenoson,0.25,4,0,2,0.5,0.0
halcion,0.25,6,0,2,0.16666666666666666,0.0
gemifloxacin,0.25,1,0,0,0.0,0.0
volumen,0.25,1,0,0,0.0,0.0
voltaren-xr,0.25,1,0,0,0.0,0.0
moderiba,0.25,1,0,0,0.0,0.0
prograf,0.25,1,0,0,0.0,1.0
gleevec,0.25,6,0,3,0.0,0.3333333333333333
clindesse,0.25,1,0,0,0.0,0.0
miltown,0.25,1,0,0,0.0,0.0
vidaza,0.25,2,0,1,0.0,0.0
aromasin,0.25,2,0,1,0.0,0.0
cardizem cd,0.25,1,0,0,0.0,0.0
cedax,0.25,1,0,0,0.0,0.0
cafergot,0.25,4,0,2,0.0,0.0
aptensio xr,0.25,2,0,1,1.0,0.0
solu-medrol,0.25,2,0,0,0.0,0.0
simponi aria,0.25,1,0,0,0.0,1.0
TRIAZOLAM,0.25,1,0,0,0.0,1.0
unisom sleeptabs,0.24285714285714283,7,0,2,0.14285714285714285,0.5714285714285714
nicorette,0.24285714285714283,7,0,0,0.0,0.14285714285714285
tinidazole,0.235,10,0,4,0.0,0.2
denosumab,0.23333333333333334,15,1,8,0.06666666666666667,0.2
dulaglutide,0.2318181818181818,55,5,22,0.03636363636363636,0.2545454545454545
zubsolv,0.22916666666666669,12,2,0,0.4166666666666667,0.5
bisoprolol / hydrochlorothiazide,0.2285714285714286,7,1,4,0.0,0.14285714285714285
tirosint,0.2285714285714286,7,1,3,0.0,0.0
nardil,0.22500000000000003,6,0,2,0.3333333333333333,0.0
catapres,0.22499999999999998,10,1,1,0.0,0.0
cabergoline,0.2142857142857143,7,0,3,0.0,0.42857142857142855
lessina,0.20833333333333331,6,0,3,0.0,0.3333333333333333
ultracet,0.2,4,0,1,0.0,0.25
phosphorated carbohydrate solution,0.19444444444444442,9,1,6,0.0,0.0
pylera,0.19117647058823528,17,1,11,0.0,0.23529411764705882
horizant,0.18333333333333335,3,0,1,0.0,0.0
prochlorperazine,0.16875,24,2,16,0.041666666666666664,0.08333333333333333
erlotinib,0.16875,8,0,4,0.375,0.125
amethia,0.16666666666666669,3,0,2,0.0,0.3333333333333333
fulvestrant,0.16666666666666669,3,0,2,0.0,0.0
smz-tmp ds,0.16666666666666669,3,0,2,0.0,0.3333333333333333
diclegis,0.16363636363636364,11,0,5,0.0,0.36363636363636365
desyrel,0.15000000000000002,5,0,3,0.4,0.2
symbyax,0.14285714285714285,7,0,5,0.0,0.14285714285714285
adzenys xr-odt,0.125,2,0,1,0.5,0.0
camila,0.125,4,0,3,0.0,0.75
femcon fe,0.125,2,0,1,0.0,0.0
hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,0.125,2,0,1,0.5,0.0
misoprostol,0.125,2,0,1,0.0,0.5
sacubitril / valsartan,0.125,2,0,1,0.0,0.0
emetrol,0.125,2,0,1,0.0,0.0
temodar,0.09999999999999998,1,0,0,0.0,0.0
ozurdex,0.09999999999999998,1,0,0,0.0,0.0
FUROSEMIDE,0.09999999999999998,1,0,0,0.0,1.0
malathion,0.09999999999999998,2,0,0,0.0,0.0
collagenase clostridium histolyticum,0.09999999999999998,1,0,0,0.0,0.0
imitrex nasal,0.09999999999999998,1,0,0,0.0,0.0
chondroitin / glucosamine / methylsulfonylmethane,0.09999999999999998,1,0,0,0.0,1.0
flovent hfa,0.09999999999999998,1,0,0,0.0,0.0
dovonex,0.09999999999999998,1,0,0,0.0,0.0
adoxa,0.09999999999999998,1,0,0,0.0,0.0
requip xl,0.09999999999999998,1,0,0,0.0,0.0
nateglinide,0.09999999999999998,1,0,0,0.0,0.0
torsemide,0.09999999999999998,1,0,0,0.0,0.0
carbidopa / entacapone / levodopa,0.09999999999999998,1,0,0,0.0,0.0
butabarbital,0.09999999999999998,1,0,0,0.0,0.0
SERTRALINE HYDROCHLORIDE,0.09999999999999998,1,0,0,0.0,1.0
solaraze,0.09999999999999998,1,0,0,0.0,0.0
insulin lispro,0.09999999999999998,1,0,0,0.0,0.0
itraconazole,0.08333333333333331,3,0,2,0.3333333333333333,0.0
zofran odt,0.07222222222222219,9,0,6,0.0,0.1111111111111111
amlodipine / hydrochlorothiazide / olmesartan,0.0625,4,0,3,0.0,0.5
ethotoin,0.04999999999999999,1,0,0,1.0,0.0
epoetin alfa,0.04999999999999999,2,0,1,0.0,0.0
revia,0.04999999999999999,1,0,0,0.0,1.0
abstral,0.04999999999999999,1,0,0,0.0,0.0
adipost,0.04999999999999999,1,0,0,0.0,0.0
brivaracetam,0.04999999999999999,1,0,0,0.0,0.0
benazepril,0.04999999999999999,2,0,1,0.0,0.0
levemir,0.04999999999999999,1,0,0,0.0,0.0
sharobel,0.016666666666666663,3,0,2,0.0,0.3333333333333333
vitamin d3,0.0,1,0,1,0.0,0.0
xalkori,0.0,1,0,1,0.0,0.0
calamine,0.0,1,0,1,0.0,0.0
capecitabine,0.0,1,0,1,0.0,1.0
palbociclib,0.0,1,0,1,0.0,1.0
camreselo,0.0,1,0,1,0.0,1.0
caziant,0.0,1,0,1,0.0,0.0
danocrine,0.0,1,0,1,0.0,0.0
sodium ferric gluconate complex,0.0,1,0,1,0.0,0.0
ethambutol,0.0,1,0,1,0.0,0.0
VARENICLINE TARTRATE,0.0,1,0,1,0.0,1.0
dasetta 7 / 7 / 7,0.0,1,0,1,0.0,1.0
dasatinib,0.0,3,0,3,0.0,0.0
carbatrol,0.0,1,0,1,0.0,1.0
pulmicort turbuhaler,0.0,1,0,1,0.0,0.0
diphenhydramine / ibuprofen,0.0,1,0,1,0.0,0.0
ritonavir,0.0,1,0,1,0.0,0.0
rifabutin,0.0,1,0,1,0.0,0.0
doxy 100,0.0,2,0,2,0.0,0.0
heme iron polypeptide,0.0,1,0,1,0.0,1.0
herceptin,0.0,1,0,1,0.0,0.0
hetlioz,0.0,1,0,1,0.0,0.0
tigan,0.0,1,0,1,0.0,0.0
prometrium,0.0,1,0,1,0.0,0.0
claritin-d 12 hour,0.0,1,0,1,0.0,0.0
duavee,0.0,1,0,1,0.0,0.0
ginger,0.0,1,0,1,0.0,0.0
mucinex fast-max severe congestion & cough,0.0,1,0,1,0.0,0.0
microgestin 1.5 / 30,0.0,1,0,1,0.0,0.0
citrate of magnesia,0.0,1,0,1,0.0,0.0
mono-linyah,0.0,1,0,1,0.0,0.0
edluar,0.0,1,0,1,1.0,0.0
flagyl iv,0.0,1,0,1,0.0,0.0
flagyl er,0.0,1,0,1,0.0,0.0
ponatinib,0.0,1,0,1,0.0,0.0
trimethobenzamide,0.0,3,0,3,0.0,0.0
gefitinib,0.0,2,0,2,0.0,1.0
neupogen,0.0,1,0,1,0.0,0.0
disopyramide,0.0,1,0,1,0.0,0.0
cinacalcet,0.0,1,0,1,0.0,0.0
chloromycetin,0.0,1,0,1,1.0,0.0
prenatabs fa,0.0,1,0,1,0.0,0.0
premphase,0.0,1,0,1,0.0,0.0
tribenzor,0.0,1,0,1,0.0,0.0
fulvicin u / f,0.0,1,0,1,0.0,1.0
gamunex,0.0,1,0,1,0.0,0.0
garlic,0.0,1,0,1,0.0,1.0
balziva,0.0,2,0,2,0.0,0.5
tri-estarylla,0.0,2,0,2,0.0,0.5
alprazolam intensol,0.0,1,0,1,0.0,0.0
allergy dn pe,0.0,1,0,1,0.0,0.0
albenza,0.0,1,0,1,0.0,0.0
trental,0.0,1,0,1,0.0,0.0
immune globulin intravenous and subcutaneous,0.0,1,0,1,0.0,0.0
tekturna hct,0.0,1,0,1,0.0,0.0
remeron soltab,0.0,1,0,1,0.0,1.0
telaprevir,0.0,1,0,1,0.0,0.0
odefsey,0.0,1,0,1,0.0,0.0
ogestrel-28,0.0,1,0,1,0.0,0.0
hydromet,0.0,2,0,2,0.0,0.0
valerian,0.0,1,0,1,0.0,0.0
uroxatral,0.0,1,0,1,0.0,1.0
afinitor,0.0,1,0,1,0.0,0.0
maprotiline,0.0,1,0,1,0.0,0.0
magnesium sulfate,0.0,1,0,1,0.0,0.0
synalar ointment,0.0,1,0,1,0.0,0.0
antara,0.0,1,0,1,0.0,0.0
inapsine,0.0,1,0,1,0.0,0.0
"influenza virus vaccine, inactivated",0.0,1,0,1,0.0,0.0
lomedia 24 fe,0.0,1,0,1,0.0,0.0
diamox sequels,0.0,1,0,1,0.0,0.0
combivir,0.0,1,0,1,0.0,0.0
menthol / zinc oxide,0.0,2,0,2,0.5,0.0
compazine,0.0,7,0,7,0.0,0.0
hyzine,0.0,1,0,1,0.0,1.0
detrol la,0.0,1,0,1,0.0,0.0
marinol,0.0,2,0,2,0.0,0.0
atovaquone,0.0,1,0,1,0.0,0.0
depo-subq provera 104,0.0,1,0,1,0.0,1.0
ferric citrate,0.0,1,0,1,0.0,0.0
emend,0.0,2,0,2,0.0,0.5
ruxolitinib,0.0,1,0,1,0.0,0.0
lo / ovral-28,0.0,1,0,1,0.0,0.0
roxicet,0.0,1,0,1,0.0,0.0
felbatol,0.0,1,0,1,0.0,0.0
ferrous gluconate,0.0,1,0,1,0.0,0.0
vestura,0.0,1,0,1,0.0,1.0
zecuity,0.0,1,0,1,0.0,0.0
zestoretic,0.0,1,0,1,0.0,0.0
pacerone,0.0,1,0,1,0.0,0.0
oxaydo,0.0,1,0,1,0.0,1.0
ovide,0.0,1,0,1,0.0,0.0
zebeta,0.0,1,0,1,0.0,0.0
OXYBUTYNIN,0.0,1,0,1,0.0,1.0
zoster vaccine live,0.0,1,0,1,0.0,0.0
